Gen,x0_0,x0_1,x1_0,x1_1,x2_0,x2_1,x3_0,x3_1,x4_0,x4_1,x5_0,x5_1,x6_0,x6_1,x7_0,x7_1,x8_0,x8_1,x9_0,x9_1,x10_0,x10_1,x11_0,x11_1,x12_0,x12_1,x13_0,x13_1,x14_0,x14_1,x15_0,x15_1,x16_0,x16_1,x17_0,x17_1,x18_0,x18_1,x19_0,x19_1,x20_0,x20_1,x21_0,x21_1,x22_0,x22_1,x23_0,x23_1,x24_0,x24_1,x25_0,x25_1,x26_0,x26_1,x27_0,x27_1,x28_0,x28_1,x29_0,x29_1,
212,0.001438,0.000833,0.000528,0.004306,-0.003027,-0.005409,-0.004680,0.005155,0.005596,-0.002296,0.005855,-0.002624,0.004933,0.006933,-0.008747,-0.004823,0.007691,-0.009551,0.007691,-0.009551,-0.005404,-0.014399,0.008412,0.008044,0.006098,0.014030,0.005558,0.015725,-0.005513,-0.016078,0.010238,-0.001448,0.010818,0.002427,0.007027,-0.015802,0.011858,-0.007890,-0.009654,-0.015284,0.003791,0.022877,-0.004826,-0.022326,-0.010511,0.014363,0.013013,0.002685,-0.010851,0.013852,-0.000841,0.024572,0.012067,-0.011676,0.009987,-0.018403,0.002100,-0.026020,0.006678,-0.025371,
213,-0.002581,-0.002201,0.000087,0.005512,-0.001824,0.008103,0.004008,-0.009360,-0.004628,-0.010585,0.007425,-0.003843,-0.009598,0.002173,-0.009598,0.002173,0.012442,-0.002006,-0.007814,0.018604,-0.007852,0.020164,0.011340,-0.014018,-0.013015,0.007913,-0.010179,0.017473,-0.009522,0.018858,0.013707,-0.009293,0.013707,-0.009293,0.011538,0.017428,-0.009550,-0.021516,0.012982,-0.014972,-0.014752,0.011344,0.008958,0.025094,0.014225,0.015110,-0.007636,-0.027214,-0.003538,0.030036,0.007793,-0.029682,0.007793,-0.029682,0.001353,-0.033008,0.001353,-0.033008,0.014494,-0.019165,
214,-0.001821,-0.002205,-0.002525,0.006507,0.005926,0.004311,-0.000803,0.017292,0.010116,0.003706,-0.009095,0.009988,-0.010382,-0.003954,-0.010432,-0.008464,-0.010632,-0.007758,0.011066,-0.010220,0.012432,-0.005814,-0.009414,0.016491,-0.002941,0.023820,-0.003727,0.023597,0.013115,-0.002516,-0.012997,0.004174,-0.012997,0.004174,0.013053,0.003669,0.013053,0.003669,0.000682,0.025096,-0.011358,0.013464,-0.011358,0.013464,-0.012266,-0.012759,0.011066,-0.017530,-0.014223,-0.016089,-0.014223,-0.016089,-0.007360,-0.028450,0.001394,-0.032281,0.001394,-0.032281,-0.002073,0.033414,
215,0.003374,0.008740,0.004165,0.007965,-0.004130,-0.008582,0.006210,-0.003239,0.006210,-0.003239,0.006943,0.009518,-0.009329,0.006426,0.009826,-0.006549,0.005602,-0.018411,0.005602,-0.018411,-0.005499,-0.019719,-0.010616,0.011524,0.011588,0.008429,-0.011319,-0.009767,-0.011319,-0.009767,-0.010643,0.013287,-0.010643,0.013287,0.001952,0.026346,0.001952,0.026346,-0.005903,-0.024828,-0.009904,0.019957,-0.008695,-0.022060,-0.009032,-0.021684,0.014329,0.006121,0.014329,0.006121,-0.012612,0.014456,-0.003764,-0.027123,-0.003152,-0.028377,0.013090,0.015590,-0.007551,0.025451,
216,0.000797,-0.001940,0.002030,0.000103,0.002030,0.000103,0.001282,-0.008360,0.001699,-0.011460,-0.007008,-0.004838,-0.007008,-0.004838,0.007587,-0.005830,-0.008536,-0.002088,0.008469,-0.004372,-0.008884,-0.001958,-0.008884,-0.001958,-0.008655,-0.004546,0.002428,0.020731,0.010638,-0.007770,0.010638,-0.007770,0.011476,-0.004379,0.006367,0.018718,-0.011769,0.009821,-0.011769,0.009821,-0.008786,-0.021224,-0.014646,-0.004584,-0.010009,0.020848,-0.012808,-0.018416,-0.012808,-0.018416,0.014138,0.015359,0.016606,-0.000250,-0.015255,-0.014144,0.016034,-0.012785,0.012248,0.023655,
217,0.001113,0.003694,0.001113,0.003694,-0.000056,-0.005261,-0.000375,0.005515,-0.000375,0.005515,0.002474,0.003446,0.002474,0.003446,-0.003184,0.000449,-0.003843,-0.002586,-0.001893,-0.008554,-0.001893,-0.008554,-0.006041,-0.005429,-0.006558,-0.002992,-0.004938,0.008612,-0.006558,-0.002992,-0.002918,-0.013263,-0.007490,0.004993,0.007843,0.004985,-0.007221,-0.010115,0.009025,0.003203,-0.009947,0.000441,0.009882,-0.003228,-0.009165,-0.011356,-0.005832,-0.017504,-0.009259,-0.011550,-0.005061,0.018681,-0.011158,-0.004813,-0.008146,0.015347,0.006629,-0.017837,-0.011346,0.008172,
218,-0.000506,-0.002765,0.002204,-0.002412,-0.003033,-0.006788,-0.004393,-0.004548,0.000981,0.010698,0.003624,-0.010040,0.001368,-0.011946,-0.005680,-0.007298,0.000480,-0.013643,-0.007795,-0.004506,-0.007779,-0.007516,0.001919,0.016207,0.008184,-0.007267,0.006292,0.012525,0.008828,0.005223,-0.002069,-0.016884,-0.006275,-0.014522,-0.006275,-0.014522,-0.002991,-0.017876,-0.004989,-0.016600,-0.004954,0.017819,-0.010688,0.002451,-0.010688,0.002451,-0.007933,0.013634,-0.007933,0.013634,0.004308,0.018702,0.005265,-0.018008,-0.005689,-0.018080,0.008979,0.012780,-0.011234,0.002044,
219,0.001454,-0.005399,0.001454,-0.005399,-0.004437,-0.002150,-0.000902,-0.011157,-0.002245,0.010566,-0.006133,0.003818,-0.001890,-0.012137,0.003394,0.011537,-0.007238,-0.001132,-0.006225,-0.009918,0.008086,0.006169,0.005541,0.012713,-0.006776,-0.010905,-0.006776,-0.010905,-0.004080,-0.016171,-0.004080,-0.016171,0.007898,0.012923,0.007898,0.012923,0.005485,-0.016894,0.005485,-0.016894,-0.002635,-0.019476,0.005594,-0.017223,-0.009934,0.008652,-0.000542,-0.020873,0.008439,-0.015315,0.011634,0.004157,0.003623,-0.022487,0.012588,0.006819,-0.009252,-0.017544,-0.012605,0.007593,
220,-0.002812,0.000711,0.003692,-0.002441,0.002993,0.004821,0.000540,-0.008535,0.002147,0.008765,-0.000532,-0.009926,-0.000532,-0.009926,0.001669,-0.010552,0.003917,0.008788,0.003034,0.010575,-0.003108,-0.013159,-0.003108,-0.013159,-0.007804,0.001767,-0.005657,0.011940,-0.005657,0.011940,-0.005732,0.013580,-0.001940,0.020079,-0.005902,0.017534,0.009302,-0.011562,0.009302,-0.011562,-0.006990,-0.016642,-0.011514,-0.003010,-0.011514,-0.003010,0.011856,-0.003102,-0.007612,-0.017540,-0.007612,-0.017540,-0.005772,-0.019925,0.011815,0.009250,-0.008233,0.019231,-0.002928,-0.024253,
221,0.000044,-0.001272,0.000910,-0.005377,0.000910,-0.005377,0.000639,0.006722,-0.000516,-0.008294,-0.000516,-0.008294,-0.004761,-0.003152,0.004926,0.003050,-0.003112,0.014141,0.000695,0.015965,0.008452,0.003686,0.006622,0.013062,0.006622,0.013062,-0.008637,-0.008577,-0.008637,-0.008577,0.003755,0.017596,0.010598,0.000668,-0.008153,0.014540,0.006760,0.016953,0.004899,-0.019565,-0.010940,0.007943,-0.009009,0.014794,-0.004723,0.020931,0.008112,0.017067,-0.009822,0.013907,0.008069,0.017972,0.008069,0.017972,-0.008478,0.017612,-0.008478,0.017612,-0.010907,-0.012317,
222,-0.002914,-0.002261,-0.002914,-0.002261,-0.002842,0.007068,0.005372,-0.000738,0.000068,-0.010069,-0.001500,-0.012014,-0.006811,-0.002312,-0.006811,-0.002312,0.006968,0.005248,0.006968,0.005248,0.007813,0.000330,-0.005423,0.011335,0.001520,0.016096,-0.003690,-0.014937,0.003287,0.016040,-0.009360,-0.000647,0.001696,-0.018076,-0.009278,-0.007910,-0.009278,-0.007910,0.005600,-0.017287,-0.004581,-0.018689,-0.004581,-0.018689,0.009442,0.010727,0.009442,0.010727,-0.008288,-0.013749,0.011222,0.001479,-0.011162,-0.003405,0.011379,-0.002861,-0.002748,0.023249,-0.008859,0.018055,
223,-0.002598,0.000693,-0.002598,0.000693,0.001490,0.004156,-0.002247,0.004859,0.003713,0.006030,-0.004865,0.001492,-0.004865,0.001492,-0.005689,0.002744,-0.005809,0.004290,-0.006481,0.001897,0.005460,-0.009472,0.003783,-0.013558,-0.008197,0.000871,0.008361,0.001895,-0.003349,-0.015646,0.008809,0.006723,-0.007326,0.012005,0.005527,-0.015078,-0.007043,0.014455,-0.007043,0.014455,-0.010331,0.005914,0.007475,-0.015633,-0.002350,0.020755,-0.011355,-0.002738,-0.011778,0.003845,0.011606,-0.007068,-0.011018,-0.012489,0.007853,-0.019641,0.004015,0.024150,0.013010,-0.010424,
224,0.000322,-0.000149,-0.000782,0.000677,-0.000469,-0.001245,-0.000782,0.000677,-0.002681,-0.003751,-0.002681,-0.003751,-0.002147,-0.005060,-0.000595,0.006679,-0.000706,0.006738,0.003875,0.001591,-0.002550,0.006002,0.000310,0.008620,-0.004269,0.004024,-0.005551,-0.004908,-0.005551,-0.004908,-0.006705,-0.006388,-0.002451,0.013416,0.007546,-0.002508,-0.000422,0.015574,0.003168,0.014594,-0.008230,-0.003421,-0.008230,-0.003421,0.001566,0.016656,-0.005463,-0.014873,-0.006133,-0.014347,-0.008316,-0.010772,0.008172,-0.012936,0.010876,-0.002174,-0.009603,-0.010184,-0.009603,-0.010184,
225,-0.000918,-0.001963,0.001573,0.001039,0.001734,-0.002611,-0.002740,0.007405,-0.005062,-0.003569,0.002665,-0.009303,0.002665,-0.009303,0.003725,-0.008970,-0.006427,-0.010085,0.006457,0.010445,-0.007778,-0.008279,0.006935,-0.011527,0.006935,-0.011527,-0.008850,0.005575,-0.008850,0.005575,0.009664,0.000964,-0.001320,-0.018005,0.004615,-0.016744,-0.007379,-0.013110,0.007645,0.012988,-0.010515,0.001308,0.010708,-0.003518,0.010708,-0.003518,-0.009942,0.008392,-0.009942,0.008392,0.008218,0.013589,-0.006599,-0.018137,0.007553,-0.016985,0.010749,0.009376,-0.004934,-0.020352,
226,0.000045,-0.002374,0.002297,-0.001022,0.002753,0.005757,0.004151,-0.005288,0.005262,0.004584,-0.001280,0.012081,-0.006378,-0.003902,-0.004892,0.008802,-0.001395,0.013362,0.000067,0.014744,0.000067,0.014744,0.007613,0.004322,0.002182,0.014466,0.007160,0.007050,-0.001942,-0.016530,0.007672,-0.009541,0.003016,-0.017021,-0.003389,-0.017053,-0.003389,-0.017053,0.003625,-0.017019,0.000989,-0.018498,0.010544,-0.005749,0.010544,-0.005749,0.009113,-0.013401,0.008443,0.015315,-0.001430,0.024037,-0.011016,-0.013377,0.012059,0.009989,-0.008810,0.018477,-0.012450,-0.008488,
227,-0.002690,-0.001922,-0.002690,-0.001922,-0.003617,-0.003425,-0.004378,-0.001214,-0.004378,-0.001214,-0.004547,0.005610,0.005349,-0.004256,0.006541,0.001029,0.006541,0.001029,-0.006644,-0.001373,-0.006644,-0.001373,0.005175,0.008301,-0.004121,0.011028,-0.007836,0.001838,0.003177,0.014050,-0.000839,-0.016312,0.004278,-0.015769,0.003945,-0.016081,0.004592,0.015561,0.008774,-0.008929,0.008880,0.008730,-0.008961,0.008585,-0.008961,0.008585,-0.010206,0.005119,-0.010206,0.005119,0.007556,0.015022,0.007556,0.015022,-0.007783,0.014721,-0.007783,0.014721,0.000436,-0.021050,
228,0.000819,-0.003120,0.000819,-0.003120,0.002037,0.000129,-0.000566,-0.010271,-0.000566,-0.010271,0.004394,0.006540,-0.001213,-0.010688,-0.001213,-0.010688,0.004806,0.006343,0.005145,-0.006573,-0.002588,-0.012632,-0.002588,-0.012632,-0.004054,-0.011668,-0.007257,0.004344,0.002493,0.013668,0.004069,0.012961,-0.009501,0.005659,0.009253,-0.008214,-0.008935,0.009634,-0.009476,0.008264,-0.009476,0.008264,0.010098,-0.005902,0.010098,-0.005902,0.003183,-0.019125,0.003183,-0.019125,0.001502,-0.020055,0.001502,-0.020055,0.010793,-0.004543,0.010793,-0.004543,-0.010263,0.008070,
229,-0.000523,0.003245,-0.005789,0.000768,0.001041,0.011011,-0.005868,0.002405,-0.005868,0.002405,-0.006251,-0.002548,-0.006251,-0.002548,0.007441,0.000046,0.006338,0.008409,0.006338,0.008409,-0.002945,-0.013788,-0.002945,-0.013788,-0.005068,0.013332,-0.006490,0.010995,-0.005751,-0.014533,0.007311,0.012192,0.007311,0.012192,-0.010182,-0.000094,-0.007517,-0.013129,0.000139,-0.019354,-0.003866,-0.018166,-0.000655,-0.019765,-0.000655,-0.019765,-0.009850,-0.007400,0.004234,0.019767,0.004234,0.019767,0.003241,-0.021231,0.003241,-0.021231,0.011877,-0.006672,0.009614,-0.014717,
230,0.000408,0.003112,0.002264,0.000521,-0.000304,-0.004251,0.000464,0.004874,0.003134,0.003885,-0.001102,-0.007238,0.000251,-0.007501,0.002517,-0.006276,-0.003602,-0.004573,0.003928,0.004296,0.005414,-0.000719,0.005414,-0.000719,-0.001776,-0.009801,0.005549,-0.006875,-0.007345,0.004178,-0.006526,-0.008907,-0.000370,-0.015229,-0.005686,-0.011000,-0.003948,-0.014494,-0.001626,-0.016938,-0.005137,-0.014638,-0.005591,-0.014765,0.006654,-0.013905,0.007205,0.013197,0.009479,0.006683,0.009479,0.006683,0.000526,0.019092,0.008003,-0.013477,0.010644,0.005118,0.010644,0.005118,
231,-0.000588,-0.000786,-0.000588,-0.000786,-0.001588,0.003908,0.003478,0.002999,0.001062,0.007704,-0.004476,0.003133,0.004497,-0.003913,-0.005340,0.000183,0.005359,-0.002423,-0.000534,-0.011058,-0.002252,0.010667,0.001478,0.011449,0.005761,0.006805,0.006876,-0.001173,0.006243,-0.005743,0.006243,-0.005743,0.007301,0.001658,0.007301,0.001658,0.001382,-0.013847,0.001382,-0.013847,0.007453,0.003458,0.006798,-0.006892,0.006709,-0.007330,-0.007701,-0.002064,0.004791,0.011837,0.004785,0.012074,-0.007517,-0.005558,0.008127,0.005735,0.008651,-0.002506,-0.007719,-0.008382,
232,-0.000487,0.003092,-0.000487,0.003092,-0.000525,0.004491,-0.002907,0.000917,-0.002095,-0.004301,0.001032,0.006569,0.001032,0.006569,0.003733,0.003079,-0.004493,-0.002201,-0.003519,0.006274,0.004755,-0.003401,0.000318,-0.009963,0.000318,-0.009963,-0.005439,-0.001976,-0.002875,0.009491,-0.002875,0.009491,-0.004442,-0.007587,0.006300,-0.002610,-0.004297,-0.009574,0.006747,-0.000321,-0.006259,-0.005265,0.002935,0.011759,0.002935,0.011759,0.003032,-0.012456,0.003032,-0.012456,0.003281,-0.012400,0.003281,-0.012400,0.007545,-0.000349,0.001254,-0.016164,-0.008149,-0.006444,
233,-0.000215,0.001959,0.002472,-0.003357,0.002113,0.004162,0.001179,0.007129,0.001179,0.007129,-0.004123,-0.002846,0.004584,-0.001858,0.004584,-0.001858,0.004192,-0.005168,0.004192,-0.005168,0.005062,-0.003209,0.002978,-0.008624,-0.001304,-0.010391,0.005781,-0.001334,-0.000904,0.010822,0.005288,-0.005332,-0.005281,-0.005636,-0.007014,-0.002628,-0.007063,0.002459,0.007296,-0.001443,0.007296,-0.001443,0.005484,0.009564,-0.003053,-0.013020,-0.001364,0.013996,0.003115,-0.013357,-0.008245,-0.001769,0.003289,-0.014374,0.007890,0.005493,0.007681,-0.006462,0.003263,-0.014660,
234,-0.000551,-0.000230,0.000633,-0.001245,0.000633,-0.001245,0.001005,0.002597,0.001005,0.002597,-0.000116,0.004407,-0.000116,0.004407,0.001230,0.005345,0.001230,0.005345,0.003071,-0.001834,0.003071,-0.001834,-0.002708,-0.003531,0.001156,-0.005895,0.001156,-0.005895,-0.002941,-0.004236,-0.001617,0.006437,0.001153,-0.008656,-0.003827,-0.005367,0.002323,-0.007829,0.002323,-0.007829,0.000927,0.008821,0.004964,0.000355,-0.002044,-0.011550,0.001114,-0.012805,-0.000406,-0.013336,-0.006517,-0.005638,-0.003300,0.012751,0.006572,-0.007463,-0.006256,-0.008938,-0.003536,-0.013410,
235,0.001600,0.001889,-0.001537,-0.003276,0.002652,-0.000586,0.002652,-0.000586,-0.002476,0.003716,-0.001630,0.005435,-0.004069,0.000270,-0.004069,0.000270,0.000637,0.008730,-0.003526,0.005930,0.004762,-0.002908,0.004419,0.004500,0.004525,0.005285,-0.005340,-0.001749,-0.005340,-0.001749,-0.000456,0.010279,0.006189,-0.003689,0.002179,-0.011534,-0.002042,-0.012011,0.005920,-0.006081,0.005920,-0.006081,0.007843,-0.002257,0.006475,-0.008784,0.007915,-0.002348,-0.001401,0.014792,0.007852,-0.003579,0.000665,-0.015918,0.000665,-0.015918,-0.007481,0.008619,-0.007481,0.008619,
236,-0.000886,0.001960,-0.000843,0.002265,0.002145,-0.001397,-0.002122,-0.002420,0.002446,0.005256,0.002446,0.005256,-0.002483,-0.005953,-0.000777,0.008508,-0.000422,-0.008959,-0.000422,-0.008959,-0.005235,-0.004785,-0.000807,0.010953,-0.005862,-0.001977,-0.004669,0.007577,-0.004669,0.007577,-0.001905,-0.012069,0.002691,0.013559,0.008363,0.000574,0.005780,-0.011482,-0.008208,-0.004165,-0.007755,0.006581,-0.008386,-0.004241,-0.002381,-0.015976,-0.002381,-0.015976,0.008187,0.007470,0.008187,0.007470,0.004786,0.014688,0.004786,0.014688,0.006798,0.011700,0.006798,0.011700,
237,-0.001239,0.000450,-0.001239,0.000450,0.000992,0.004437,0.001881,-0.004065,0.001881,-0.004065,-0.001810,-0.004971,0.003125,-0.001894,0.003005,-0.005925,0.001967,0.007406,-0.002960,0.008776,0.005385,0.003218,-0.000424,0.011743,-0.005906,-0.004571,-0.004348,-0.010653,0.005735,0.008439,0.007033,-0.004327,0.005633,0.011026,0.007226,-0.007302,0.007978,0.004053,0.007978,0.004053,-0.003297,0.014449,0.006317,-0.010775,-0.006523,0.010545,0.004732,0.014484,0.004506,0.014738,0.009209,-0.000459,0.006268,-0.012791,-0.000421,0.018071,-0.000421,0.018071,-0.008304,-0.009297,
238,-0.002679,0.000491,0.001620,0.004000,0.000313,-0.005660,0.002342,-0.003922,-0.002254,-0.004389,0.003602,-0.003326,0.001222,-0.007416,0.004419,-0.001868,0.004419,-0.001868,-0.002812,-0.006961,0.004219,0.008386,-0.005752,0.004939,-0.001769,0.012027,-0.006867,0.003093,0.005373,-0.008663,0.005373,-0.008663,0.002274,-0.012778,-0.001723,-0.013448,-0.001723,-0.013448,0.000576,0.014201,0.000576,0.014201,-0.007547,0.003540,-0.006949,0.008006,-0.002993,-0.014387,-0.004641,0.013526,0.002411,-0.015772,-0.008350,0.006012,0.008395,-0.007332,0.009564,-0.002678,-0.007743,-0.011007,
239,-0.000816,-0.000184,0.000352,0.001463,0.000352,0.001463,0.000740,0.003298,-0.001990,0.003053,0.002172,0.002977,-0.002514,-0.002547,-0.002371,0.003762,-0.002842,0.003114,0.003167,0.001858,0.003167,0.001858,0.003067,-0.002442,0.003441,0.001059,0.003441,0.001059,0.003688,0.000965,0.001555,-0.006476,0.001555,-0.006476,0.003718,0.001412,-0.003205,-0.005198,-0.003549,-0.004649,0.001973,-0.007288,-0.005288,-0.000737,-0.005288,-0.000737,-0.005224,0.004297,-0.005224,0.004297,0.001308,-0.010539,-0.004035,-0.008154,-0.000001,-0.011135,-0.002253,0.011797,0.002060,-0.012442,
240,-0.001261,-0.001289,-0.000027,-0.003449,0.002015,-0.003741,0.002049,0.004430,0.002049,0.004430,-0.003148,-0.001866,-0.003148,-0.001866,0.000095,0.006218,-0.001832,0.006284,-0.000366,-0.008503,-0.000366,-0.008503,0.001692,-0.007932,0.004629,0.003686,0.004981,0.001767,0.005257,0.000235,0.005257,0.000235,0.002346,-0.008940,0.004904,-0.005153,-0.001872,-0.010120,-0.005471,0.004691,-0.005471,0.004691,0.006742,0.005607,0.006299,0.007248,0.006299,0.007248,0.007329,0.001902,0.003548,-0.012190,-0.000667,-0.014178,0.006932,-0.006170,0.006939,-0.006616,-0.005182,-0.011352,
241,0.000598,-0.000697,-0.001169,-0.000727,-0.000688,0.002654,-0.000688,0.002654,0.001739,-0.002800,0.000821,0.005382,0.000537,-0.006096,-0.000882,-0.006211,-0.002204,0.005331,-0.003703,0.003257,-0.003703,0.003257,0.002129,-0.007177,0.002129,-0.007177,0.003806,0.005314,-0.004250,0.004489,-0.000952,-0.009206,-0.001408,0.009349,-0.001408,0.009349,-0.001169,-0.009488,0.004133,-0.006318,0.004133,-0.006318,-0.004058,0.007064,0.000120,-0.010529,0.000120,-0.010529,0.001636,-0.010251,0.005032,0.005094,0.005508,-0.003280,0.005508,-0.003280,-0.001380,0.010688,0.004915,-0.006200,
242,-0.000619,0.001660,-0.002222,-0.001792,-0.002228,-0.003075,-0.002228,-0.003075,-0.000337,0.005271,0.002920,-0.001746,0.002920,-0.001746,0.003136,-0.002853,0.003080,0.004439,-0.003854,-0.004025,0.004110,0.003064,-0.004193,-0.003474,0.005480,0.000442,-0.003696,-0.007690,0.005550,-0.000709,0.002454,0.009693,0.002454,0.009693,0.005182,-0.004671,0.006295,0.001694,0.006295,0.001694,-0.003935,0.009366,0.001413,-0.011683,0.006398,-0.001024,0.006325,0.002914,0.006325,0.002914,-0.004506,-0.009189,-0.004212,0.009886,0.006280,-0.006306,0.000478,-0.013463,-0.007263,-0.000358,
243,-0.000160,0.001036,0.000545,-0.003083,-0.001748,0.000578,-0.000008,-0.006960,0.002926,-0.005154,-0.000500,-0.007882,0.000681,-0.007834,-0.002588,-0.007507,-0.002588,-0.007507,0.002442,0.009476,-0.003069,-0.008915,-0.005833,0.002654,-0.006196,0.001667,-0.005582,0.006418,-0.005443,-0.006972,0.002944,0.011732,-0.003595,-0.011145,0.006979,0.001616,-0.005834,-0.007676,0.001700,-0.013158,-0.007450,0.001065,-0.003475,-0.012655,-0.003475,-0.012655,0.003976,-0.012179,0.003285,0.013080,0.003003,-0.013574,-0.006880,-0.007908,-0.006880,-0.007908,-0.007424,0.006519,0.006740,0.009554,
244,-0.000569,0.000120,0.000356,-0.001847,-0.001169,0.000424,-0.001169,0.000424,0.001963,-0.001329,0.002380,0.000833,0.001999,0.003444,0.001317,-0.004813,0.001053,0.005197,0.001053,0.005197,0.000215,0.005642,0.000215,0.005642,-0.000616,-0.007023,0.003538,0.002816,0.003538,0.002816,-0.000930,-0.007406,0.003966,-0.001495,-0.004244,-0.002116,-0.000257,-0.009084,0.005082,-0.002317,-0.003395,-0.008347,-0.002265,0.009877,0.006078,0.000177,0.005877,0.002936,0.005432,0.005886,0.004358,0.008523,-0.003307,0.010027,-0.004598,-0.009140,0.006752,-0.002835,0.001113,0.013187,
245,0.002435,0.001973,-0.003752,-0.005188,0.004885,0.004544,0.004471,0.005853,0.004471,0.005853,0.005457,-0.001653,0.005457,-0.001653,-0.002324,-0.009741,-0.002324,-0.009741,-0.001896,0.010310,-0.001896,0.010310,-0.000909,0.011091,0.006260,-0.000021,0.005247,0.006493,0.002027,0.011593,-0.004657,-0.008527,0.002027,0.011593,0.007090,0.000442,-0.002350,-0.013161,-0.006265,0.007521,-0.006265,0.007521,-0.006756,0.005891,0.003245,-0.014008,-0.003387,0.014356,-0.008657,-0.001698,-0.004657,-0.013830,-0.007584,-0.008265,0.003254,0.015299,0.007120,-0.009757,-0.008702,0.003819,
246,-0.000138,0.000035,-0.000138,0.000035,-0.000011,0.003222,-0.000011,0.003222,0.001910,-0.000178,-0.001827,-0.001578,0.002092,-0.003951,0.002092,-0.003951,-0.001061,0.006074,-0.001061,0.006074,-0.002620,-0.004623,0.002627,0.006421,0.004708,-0.000366,0.004708,-0.000366,-0.000918,0.008792,-0.002741,-0.007591,-0.002741,-0.007591,0.004227,0.004706,0.004227,0.004706,0.004858,-0.003106,-0.005343,0.002638,-0.005343,0.002638,-0.002348,-0.009477,0.002611,-0.009293,-0.001966,-0.011901,-0.002329,0.012051,-0.004540,-0.010139,-0.004540,-0.010139,-0.000054,-0.013474,-0.007100,-0.002669,
247,-0.001108,-0.001897,0.001476,0.001236,0.001540,-0.004103,0.001276,0.005568,-0.002356,0.005315,0.003456,-0.003258,0.003820,0.001401,-0.003923,0.003317,0.003155,0.006475,0.002034,-0.008127,0.004467,0.003516,0.002367,-0.007933,-0.004870,0.001845,-0.000417,-0.009796,-0.001075,-0.010166,-0.005538,0.002086,-0.004264,-0.006998,0.001848,0.010381,-0.005944,-0.002198,0.005983,-0.004168,0.005983,-0.004168,0.004607,0.008692,0.004607,0.008692,0.006679,-0.001066,0.002444,-0.011709,0.006434,-0.003878,-0.004996,-0.008766,-0.004998,0.008906,0.003994,-0.010899,-0.005938,-0.008143,
248,-0.000082,-0.000154,0.000173,-0.001992,0.000036,0.002756,0.002154,0.001929,0.002571,-0.001031,0.002916,-0.002261,0.002531,-0.004292,-0.002637,-0.005332,-0.003820,-0.001788,0.003453,0.005043,0.004172,0.003165,0.003080,0.006714,0.002562,0.008008,0.002562,0.008008,0.004949,0.001356,0.004949,0.001356,-0.004498,-0.004649,-0.004498,-0.004649,0.002379,-0.008676,0.000689,-0.009721,0.000689,-0.009721,-0.002265,0.009151,0.005655,-0.000912,0.004341,-0.008463,0.004200,-0.009846,0.004200,-0.009846,-0.001963,-0.012178,0.004938,-0.008894,-0.006856,0.003754,-0.004666,0.010136,
249,0.000923,-0.001273,0.000923,-0.001273,-0.001176,-0.000240,-0.000305,-0.002886,-0.000918,0.004281,-0.000918,0.004281,-0.002205,0.002144,0.002593,-0.002864,0.003040,-0.005879,-0.000296,-0.008563,-0.002725,-0.006983,0.004904,0.000220,-0.004008,0.006062,0.003930,0.006884,0.003930,0.006884,0.001001,-0.010040,-0.000606,0.010310,-0.000606,0.010310,0.005573,-0.001006,0.002537,-0.009579,-0.005401,-0.003890,-0.005401,-0.003890,-0.005782,-0.001567,-0.005261,-0.004942,-0.005806,-0.002158,0.001479,-0.010734,-0.006078,-0.005038,-0.006765,0.003222,-0.007586,-0.000042,-0.007586,-0.000042,
